run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
1024,20,ADA,0,24,0.5366160794763064,0.2683080397381532,0.056392531949251756,18.0
1024,20,EXPRESS,0,1,inf,inf,0.056392531949251756,18.0
1024,20,K-EXPRESS,0,15,0.5807582141292844,0.2903791070646422,0.056392531949251756,18.0
1024,20,EXPRESS-M,0,11,4.585289214398656,2.292644607199328,0.056392531949251756,18.0
1138,20,FULL,0,30,0.6988402787269075,0.34942013936345373,0.2633937608609096,18.0
1138,20,S-FULL,0,30,0.6988402787269075,0.34942013936345373,0.2633937608609096,18.0
1138,20,S-FIX,0,10,1.0405781556776699,0.5202890778388349,0.2633937608609096,18.0
1138,20,ADA,0,28,0.5909192895945625,0.29545964479728126,0.2633937608609096,18.0
1138,20,EXPRESS,1,17,0.21815749762086512,0.10907874881043256,0.2633937608609096,18.0
1138,20,K-EXPRESS,0,10,0.6988402787269075,0.34942013936345373,0.2633937608609096,18.0
1138,20,EXPRESS-M,1,27,0.27338577574938316,0.13669288787469158,0.2633937608609096,18.0
1158,20,FULL,1,30,0.26609310450332124,0.13304655225166062,0.21312098702675586,18.0
1158,20,S-FULL,1,30,0.2640949180901089,0.13204745904505444,0.21312098702675586,18.0
1158,20,S-FIX,1,10,0.37060947261039523,0.18530473630519761,0.21312098702675586,18.0
1158,20,ADA,1,23,0.2640949180901089,0.13204745904505444,0.21312098702675586,18.0
1158,20,EXPRESS,1,2,0.025738108827370265,0.012869054413685133,0.21312098702675586,18.0
1158,20,K-EXPRESS,1,11,0.2034244227827655,0.10171221139138276,0.21312098702675586,18.0
1158,20,EXPRESS-M,1,12,0.2640949180901089,0.13204745904505444,0.21312098702675586,18.0
1186,20,FULL,0,30,0.8351088922983516,0.4175544461491758,0.2363881069780175,18.0
1186,20,S-FULL,0,30,0.7622350488320255,0.38111752441601277,0.2363881069780175,18.0
1186,20,S-FIX,0,10,1.0238775424267514,0.5119387712133757,0.2363881069780175,18.0
1186,20,ADA,0,28,0.8351088922983516,0.4175544461491758,0.2363881069780175,18.0
1186,20,EXPRESS,0,18,0.5986924793891986,0.2993462396945993,0.2363881069780175,18.0
1186,20,K-EXPRESS,0,13,0.6472270158093401,0.32361350790467003,0.2363881069780175,18.0
1186,20,EXPRESS-M,0,28,0.8351088922983516,0.4175544461491758,0.2363881069780175,18.0
1194,20,FULL,1,30,0.6861564089006569,0.34307820445032844,1.313027622436492,18.0
1194,20,S-FULL,1,30,0.8288241693304421,0.41441208466522106,1.313027622436492,18.0
1194,20,S-FIX,1,10,0.6861564089006569,0.34307820445032844,1.313027622436492,18.0
1194,20,ADA,1,13,1.6544918151992536,0.8272459075996268,1.313027622436492,18.0
1194,20,EXPRESS,1,0,0.0,-inf,1.313027622436492,18.0
1194,20,K-EXPRESS,1,0,0.0,-inf,1.313027622436492,18.0
1194,20,EXPRESS-M,0,10,4.613246353262985,2.3066231766314926,1.313027622436492,18.0
1217,20,FULL,0,30,0.699525138662108,0.349762569331054,0.10477900111985283,19.0
1217,20,S-FULL,0,30,0.699525138662108,0.349762569331054,0.10477900111985283,19.0
1217,20,S-FIX,0,10,0.7737404598072715,0.38687022990363573,0.10477900111985283,19.0
1217,20,ADA,0,29,0.5178844516336971,0.25894222581684856,0.10477900111985283,19.0
1217,20,EXPRESS,0,16,0.27040578135428817,0.13520289067714408,0.10477900111985283,19.0
1217,20,K-EXPRESS,0,11,0.399196086856058,0.199598043428029,0.10477900111985283,19.0
1217,20,EXPRESS-M,0,26,0.399196086856058,0.199598043428029,0.10477900111985283,19.0
1237,20,FULL,0,30,1.1195956732338046,0.5597978366169023,0.4979406566796587,18.0
1237,20,S-FULL,0,30,1.1195956732338046,0.5597978366169023,0.4979406566796587,18.0
